Дата замера;Скважина;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-03-12;704;00:00:00;2;3;0.0;0.251;0.255;0.509
2018-03-13;704;00:00:00;2;3;0.0;0.251;0.255;0.509
2018-03-14;704;00:00:00;2;3;0.0;0.251;0.255;0.509
2018-03-15;704;00:00:00;2;3;0.0;0.251;0.255;0.509
2018-03-16;704;00:00:00;2;3;0.0;0.251;0.255;0.509
2018-03-17;704;00:00:00;2;3;0.0;0.251;0.255;0.509
2018-03-18;704;00:00:00;2;3;0.0;0.251;0.255;0.509
2018-03-19;704;00:00:00;2;3;0.0;0.251;0.256;0.509
2018-03-20;704;00:00:00;2;3;0.0;0.252;0.256;0.509
2018-03-21;704;00:00:00;2;3;0.0;0.252;0.256;0.509
2018-03-22;704;00:00:00;2;3;0.0;0.252;0.256;0.509
2018-03-23;704;00:00:00;2;3;0.0;0.252;0.257;0.509
2018-03-24;704;00:00:00;2;3;0.0;0.252;0.257;0.509
2018-03-25;704;00:00:00;2;3;0.0;0.252;0.258;0.509
2018-03-26;704;00:00:00;2;3;0.0;0.252;0.259;0.509
2018-03-27;704;00:00:00;2;3;0.0;0.252;0.26;0.479
2018-03-28;704;00:00:00;2;3;0.0;0.252;0.26;0.446
2018-03-29;704;00:00:00;2;3;0.0;0.252;0.261;0.41
2018-03-30;704;00:00:00;2;3;0.0;0.252;0.261;0.369
2018-03-31;704;00:00:00;2;3;0.0;0.252;0.261;0.325
2018-04-01;704;00:00:00;2;3;0.0;0.252;0.261;0.307
2018-04-02;704;00:00:00;2;3;0.0;0.252;0.26;0.289
2018-04-03;704;00:00:00;2;3;0.0;0.252;0.26;0.274
2018-04-04;704;00:00:00;2;3;0.0;0.252;0.259;0.26
2018-04-05;704;00:00:00;2;3;0.0;0.252;0.258;0.249
2018-04-06;704;00:00:00;2;3;0.0;0.252;0.258;0.242
2018-04-07;704;00:00:00;2;3;0.0;0.252;0.258;0.235
2018-04-08;704;00:00:00;2;3;0.0;0.252;0.259;0.23
2018-04-09;704;00:00:00;2;3;0.0;0.252;0.259;0.225
2018-04-10;704;00:00:00;2;3;0.0;0.252;0.26;0.222
2018-04-11;704;00:00:00;2;3;0.0;0.252;0.26;0.219
2018-04-12;704;00:00:00;2;3;0.0;0.252;0.261;0.217
2018-04-13;704;00:00:00;2;3;0.0;0.252;0.261;0.215
2018-04-14;704;00:00:00;2;3;0.0;0.252;0.261;0.214
2018-04-15;704;00:00:00;2;3;0.0;0.252;0.261;0.212
2018-04-16;704;00:00:00;2;3;0.0;0.252;0.262;0.212
2018-04-17;704;00:00:00;2;3;0.0;0.252;0.262;0.211
2018-04-18;704;00:00:00;2;3;0.0;0.252;0.262;0.21
2018-04-19;704;00:00:00;2;3;0.0;0.252;0.263;0.21
2018-04-20;704;00:00:00;2;3;0.0;0.252;0.263;0.209
2018-04-21;704;00:00:00;2;3;0.0;0.252;0.263;0.209
2018-04-22;704;00:00:00;2;3;0.0;0.252;0.264;0.209
2018-04-23;704;00:00:00;2;3;0.0;0.252;0.264;0.208
2018-04-24;704;00:00:00;2;3;0.0;0.252;0.264;0.208
2018-04-25;704;00:00:00;2;3;0.0;0.252;0.265;0.208
2018-04-27;704;00:00:00;2;3;0.0;0.253;0.265;0.208
2018-04-28;704;00:00:00;2;3;0.0;0.253;0.266;0.208
2018-04-29;704;00:00:00;2;3;0.0;0.254;0.266;0.208
2018-04-30;704;00:00:00;2;3;0.0;0.254;0.267;0.208
2018-05-01;704;00:00:00;2;3;0.024;0.255;0.267;0.208
2018-05-02;704;00:00:00;2;3;0.05;0.255;0.267;0.208
2018-05-03;704;00:00:00;2;3;0.078;0.255;0.266;0.208
2018-05-04;704;00:00:00;2;3;0.11;0.255;0.266;0.208
2018-05-05;704;00:00:00;2;3;0.145;0.256;0.266;0.208
2018-05-06;704;00:00:00;2;3;0.159;0.256;0.266;0.208
2018-05-07;704;00:00:00;2;3;0.173;0.256;0.266;0.208
2018-05-08;704;00:00:00;2;3;0.185;0.256;0.266;0.208
2018-05-09;704;00:00:00;2;3;0.196;0.256;0.266;0.208
2018-05-10;704;00:00:00;2;3;0.204;0.256;0.266;0.208
2018-05-11;704;00:00:00;2;3;0.21;0.256;0.266;0.208
2018-05-12;704;00:00:00;2;3;0.215;0.256;0.266;0.208
2018-05-13;704;00:00:00;2;3;0.22;0.256;0.266;0.208
2018-05-14;704;00:00:00;2;3;0.223;0.256;0.265;0.208
2018-05-15;704;00:00:00;2;3;0.226;0.255;0.264;0.208
2018-05-16;704;00:00:00;2;3;0.228;0.255;0.263;0.208
2018-05-17;704;00:00:00;2;3;0.23;0.254;0.263;0.208
2018-05-18;704;00:00:00;2;3;0.231;0.254;0.257;0.208
2018-05-19;704;00:00:00;2;3;0.232;0.254;0.252;0.208
2018-05-20;704;00:00:00;2;3;0.233;0.254;0.247;0.208
2018-05-21;704;00:00:00;2;3;0.234;0.255;0.241;0.208
2018-05-22;704;00:00:00;2;3;0.234;0.255;0.234;0.208
2018-05-23;704;00:00:00;2;3;0.235;0.255;0.236;0.208
2018-05-24;704;00:00:00;2;3;0.235;0.256;0.238;0.208
2018-05-25;704;00:00:00;2;3;0.236;0.256;0.241;0.208
2018-05-26;704;00:00:00;2;3;0.236;0.256;0.245;0.208
2018-05-27;704;00:00:00;2;3;0.236;0.256;0.25;0.208
2018-05-28;704;00:00:00;2;3;0.236;0.256;0.252;0.208
2018-05-29;704;00:00:00;2;3;0.236;0.256;0.253;0.208
2018-05-30;704;00:00:00;2;3;0.237;0.256;0.255;0.208
2018-05-31;704;00:00:00;2;3;0.237;0.256;0.257;0.208
2018-06-01;704;00:00:00;2;3;0.237;0.256;0.258;0.208
2018-06-02;704;00:00:00;2;3;0.237;0.256;0.259;0.208
2018-06-03;704;00:00:00;2;3;0.237;0.256;0.26;0.208
2018-06-04;704;00:00:00;2;3;0.237;0.256;0.26;0.208
2018-06-05;704;00:00:00;2;3;0.237;0.256;0.261;0.208
2018-06-06;704;00:00:00;2;3;0.237;0.256;0.261;0.208
2018-06-07;704;00:00:00;2;3;0.237;0.256;0.261;0.208
2018-06-08;704;00:00:00;2;3;0.237;0.256;0.261;0.208
2018-06-09;704;00:00:00;2;3;0.237;0.256;0.261;0.208
2018-06-10;704;00:00:00;2;3;0.237;0.256;0.261;0.208
2018-06-11;704;00:00:00;2;3;0.237;0.256;0.261;0.208
2018-06-12;704;00:00:00;2;3;0.237;0.256;0.262;0.208
2018-06-13;704;00:00:00;2;3;0.237;0.256;0.262;0.208
2018-06-14;704;00:00:00;2;3;0.237;0.256;0.262;0.208
2018-06-15;704;00:00:00;2;3;0.237;0.256;0.262;0.208
2018-06-16;704;00:00:00;2;3;0.237;0.256;0.263;0.208
2018-06-17;704;00:00:00;2;3;0.237;0.256;0.263;0.208
2018-06-18;704;00:00:00;2;3;0.238;0.256;0.263;0.208
2018-06-19;704;00:00:00;2;3;0.239;0.256;0.263;0.208
2018-06-20;704;00:00:00;2;3;0.238;0.256;0.262;0.208
2018-06-21;704;00:00:00;2;3;0.239;0.256;0.262;0.208
2018-06-22;704;00:00:00;2;3;0.239;0.256;0.261;0.208
2018-06-23;704;00:00:00;2;3;0.239;0.256;0.261;0.208
2018-06-24;704;00:00:00;2;3;0.239;0.256;0.26;0.208
2018-06-25;704;00:00:00;2;3;0.24;0.256;0.259;0.208
2018-06-26;704;00:00:00;2;3;0.24;0.256;0.259;0.208
2018-06-27;704;00:00:00;2;3;0.24;0.256;0.259;0.208
2018-06-28;704;00:00:00;2;3;0.24;0.256;0.258;0.208
2018-06-29;704;00:00:00;2;3;0.24;0.256;0.257;0.208
2018-06-30;704;00:00:00;2;3;0.24;0.256;0.256;0.208
2018-07-01;704;00:00:00;2;3;0.241;0.256;0.254;0.208
2018-07-02;704;00:00:00;2;3;0.241;0.256;0.252;0.208
2018-07-03;704;00:00:00;2;3;0.241;0.256;0.251;0.208
2018-07-04;704;00:00:00;2;3;0.241;0.256;0.249;0.208
2018-07-05;704;00:00:00;2;3;0.241;0.256;0.248;0.208
2018-07-06;704;00:00:00;2;3;0.241;0.256;0.247;0.208
2018-07-07;704;00:00:00;2;3;0.241;0.256;0.247;0.208
2018-07-08;704;00:00:00;2;3;0.241;0.256;0.248;0.208
2018-07-09;704;00:00:00;2;3;0.242;0.256;0.249;0.208
2018-07-10;704;00:00:00;2;3;0.242;0.256;0.25;0.208
2018-07-11;704;00:00:00;2;3;0.242;0.256;0.251;0.208
2018-07-12;704;00:00:00;2;3;0.242;0.256;0.252;0.208
2018-07-13;704;00:00:00;2;3;0.242;0.256;0.252;0.208
2018-07-14;704;00:00:00;2;3;0.242;0.256;0.251;0.208
2018-07-15;704;00:00:00;2;3;0.242;0.256;0.251;0.208
2018-07-16;704;00:00:00;2;3;0.242;0.256;0.25;0.208
2018-07-17;704;00:00:00;2;3;0.242;0.256;0.248;0.208
2018-07-18;704;00:00:00;2;3;0.242;0.255;0.247;0.208
2018-07-19;704;00:00:00;2;3;0.242;0.255;0.245;0.208
2018-07-20;704;00:00:00;2;3;0.242;0.254;0.244;0.208
2018-07-21;704;00:00:00;2;3;0.242;0.254;0.243;0.208
2018-07-22;704;00:00:00;2;3;0.244;0.253;0.243;0.208
2018-07-23;704;00:00:00;2;3;0.245;0.255;0.256;0.208
2018-07-24;704;00:00:00;2;3;0.244;0.257;0.27;0.208
2018-07-25;704;00:00:00;2;3;0.243;0.26;0.286;0.208
2018-07-26;704;00:00:00;2;3;0.242;0.26;0.292;0.208
2018-07-27;704;00:00:00;2;3;0.229;0.262;0.301;0.223
2018-07-28;704;00:00:00;2;3;0.213;0.261;0.298;0.241
2018-07-29;704;00:00:00;2;3;0.195;0.26;0.293;0.262
2018-07-30;704;00:00:00;2;3;0.175;0.258;0.284;0.288
2018-07-31;704;00:00:00;2;3;0.151;0.258;0.283;0.318
2018-01-01;1404;00:00:00;1;4;0.0;0.383;0.404;0.214
2018-01-02;1404;00:00:00;1;4;0.0;0.383;0.404;0.213
2018-01-03;1404;00:00:00;1;4;0.0;0.383;0.404;0.213
2018-01-04;1404;00:00:00;1;4;0.0;0.383;0.404;0.212
2018-01-05;1404;00:00:00;1;4;0.0;0.383;0.404;0.211
2018-01-06;1404;00:00:00;1;4;0.0;0.383;0.404;0.21
2018-01-07;1404;00:00:00;1;4;0.0;0.383;0.404;0.21
2018-01-08;1404;00:00:00;1;4;0.0;0.383;0.404;0.209
2018-01-09;1404;00:00:00;1;4;0.0;0.383;0.404;0.209
2018-01-10;1404;00:00:00;1;4;0.0;0.383;0.404;0.209
2018-01-11;1404;00:00:00;1;4;0.0;0.383;0.404;0.208
2018-01-12;1404;00:00:00;1;4;0.0;0.383;0.404;0.208
2018-01-13;1404;00:00:00;1;4;0.0;0.383;0.404;0.208
2018-01-14;1404;00:00:00;1;4;0.0;0.383;0.404;0.208
2018-01-15;1404;00:00:00;1;4;0.0;0.383;0.404;0.21
2018-01-16;1404;00:00:00;1;4;0.0;0.383;0.404;0.213
2018-01-17;1404;00:00:00;1;4;0.0;0.383;0.404;0.216
2018-01-18;1404;00:00:00;1;4;0.0;0.383;0.404;0.219
2018-01-19;1404;00:00:00;1;4;0.0;0.383;0.404;0.222
2018-01-20;1404;00:00:00;1;4;0.0;0.383;0.404;0.224
2018-01-21;1404;00:00:00;1;4;0.0;0.383;0.404;0.225
2018-01-22;1404;00:00:00;1;4;0.0;0.383;0.404;0.226
2018-01-23;1404;00:00:00;1;4;0.0;0.383;0.404;0.227
2018-01-24;1404;00:00:00;1;4;0.0;0.383;0.404;0.228
2018-01-25;1404;00:00:00;1;4;0.0;0.383;0.404;0.229
2018-01-26;1404;00:00:00;1;4;0.0;0.383;0.404;0.229
2018-01-27;1404;00:00:00;1;4;0.0;0.383;0.404;0.23
2018-01-28;1404;00:00:00;1;4;0.0;0.383;0.404;0.23
2018-01-29;1404;00:00:00;1;4;0.0;0.383;0.404;0.23
2018-01-30;1404;00:00:00;1;4;0.0;0.383;0.404;0.23
2018-01-31;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-01;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-02;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-03;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-04;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-05;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-06;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-07;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-08;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-09;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-10;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-02-11;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-02-12;1404;00:00:00;1;4;0.0;0.383;0.404;0.233
2018-02-13;1404;00:00:00;1;4;0.0;0.383;0.404;0.234
2018-02-14;1404;00:00:00;1;4;0.0;0.383;0.404;0.235
2018-02-15;1404;00:00:00;1;4;0.0;0.383;0.404;0.237
2018-02-16;1404;00:00:00;1;4;0.0;0.383;0.404;0.237
2018-02-17;1404;00:00:00;1;4;0.0;0.383;0.404;0.238
2018-02-18;1404;00:00:00;1;4;0.0;0.383;0.404;0.238
2018-02-19;1404;00:00:00;1;4;0.0;0.383;0.404;0.238
2018-02-20;1404;00:00:00;1;4;0.0;0.383;0.404;0.239
2018-02-21;1404;00:00:00;1;4;0.0;0.383;0.404;0.239
2018-02-22;1404;00:00:00;1;4;0.0;0.383;0.404;0.239
2018-02-23;1404;00:00:00;1;4;0.0;0.383;0.404;0.239
2018-02-24;1404;00:00:00;1;4;0.0;0.383;0.404;0.239
2018-02-25;1404;00:00:00;1;4;0.0;0.383;0.404;0.24
2018-02-26;1404;00:00:00;1;4;0.0;0.383;0.404;0.24
2018-02-27;1404;00:00:00;1;4;0.0;0.383;0.404;0.24
2018-02-28;1404;00:00:00;1;4;0.0;0.383;0.404;0.239
2018-03-01;1404;00:00:00;1;4;0.0;0.383;0.404;0.238
2018-03-02;1404;00:00:00;1;4;0.0;0.383;0.404;0.237
2018-03-03;1404;00:00:00;1;4;0.0;0.383;0.404;0.236
2018-03-04;1404;00:00:00;1;4;0.0;0.383;0.404;0.235
2018-03-05;1404;00:00:00;1;4;0.0;0.383;0.404;0.235
2018-03-06;1404;00:00:00;1;4;0.0;0.383;0.404;0.234
2018-03-07;1404;00:00:00;1;4;0.0;0.383;0.404;0.234
2018-03-08;1404;00:00:00;1;4;0.0;0.383;0.404;0.233
2018-03-09;1404;00:00:00;1;4;0.0;0.383;0.404;0.233
2018-03-10;1404;00:00:00;1;4;0.0;0.383;0.404;0.233
2018-03-11;1404;00:00:00;1;4;0.0;0.383;0.404;0.233
2018-03-12;1404;00:00:00;1;4;0.0;0.383;0.404;0.233
2018-03-13;1404;00:00:00;1;4;0.0;0.383;0.404;0.233
2018-03-14;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-15;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-16;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-17;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-18;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-19;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-20;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-21;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-22;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-23;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-24;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-25;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-26;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-27;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-28;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-29;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-30;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-03-31;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-01;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-02;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-03;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-04;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-05;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-06;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-07;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-08;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-09;1404;00:00:00;1;4;0.0;0.383;0.404;0.232
2018-04-10;1404;00:00:00;1;4;0.0;0.383;0.404;0.231
2018-04-11;1404;00:00:00;1;4;0.0;0.383;0.404;0.23
2018-04-12;1404;00:00:00;1;4;0.0;0.383;0.404;0.228
2018-04-13;1404;00:00:00;1;4;0.0;0.383;0.404;0.227
2018-04-14;1404;00:00:00;1;4;0.0;0.383;0.404;0.225
2018-04-15;1404;00:00:00;1;4;0.0;0.383;0.404;0.224
2018-04-16;1404;00:00:00;1;4;0.0;0.383;0.404;0.224
2018-04-17;1404;00:00:00;1;4;0.0;0.383;0.404;0.223
2018-04-18;1404;00:00:00;1;4;0.0;0.383;0.404;0.222
2018-04-19;1404;00:00:00;1;4;0.0;0.383;0.404;0.222
2018-04-20;1404;00:00:00;1;4;0.0;0.383;0.404;0.222
2018-04-21;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-04-22;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-04-23;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-04-24;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-04-25;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-04-26;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-04-27;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-04-28;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-04-29;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-04-30;1404;00:00:00;1;4;0.0;0.383;0.404;0.219
2018-05-01;1404;00:00:00;1;4;0.0;0.383;0.404;0.219
2018-05-02;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-03;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-04;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-05;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-06;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-07;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-08;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-09;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-10;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-11;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-05-12;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-13;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-14;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-15;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-16;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-17;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-18;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-19;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-20;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-21;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-22;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-23;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-24;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-25;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-26;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-27;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-28;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-29;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-30;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-05-31;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-01;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-02;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-03;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-04;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-05;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-06;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-07;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-08;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-09;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-10;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-11;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-12;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-13;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-06-14;1404;00:00:00;1;4;0.0;0.383;0.404;0.216
2018-06-15;1404;00:00:00;1;4;0.0;0.383;0.404;0.215
2018-06-16;1404;00:00:00;1;4;0.0;0.383;0.404;0.214
2018-06-17;1404;00:00:00;1;4;0.0;0.383;0.404;0.213
2018-06-18;1404;00:00:00;1;4;0.0;0.383;0.404;0.213
2018-06-19;1404;00:00:00;1;4;0.0;0.383;0.404;0.212
2018-06-20;1404;00:00:00;1;4;0.0;0.383;0.404;0.212
2018-06-21;1404;00:00:00;1;4;0.0;0.383;0.404;0.212
2018-06-22;1404;00:00:00;1;4;0.0;0.383;0.404;0.212
2018-06-23;1404;00:00:00;1;4;0.0;0.383;0.404;0.211
2018-06-24;1404;00:00:00;1;4;0.0;0.383;0.404;0.211
2018-06-25;1404;00:00:00;1;4;0.0;0.383;0.404;0.211
2018-06-26;1404;00:00:00;1;4;0.0;0.383;0.404;0.211
2018-06-27;1404;00:00:00;1;4;0.0;0.383;0.404;0.211
2018-06-28;1404;00:00:00;1;4;0.0;0.383;0.404;0.211
2018-06-29;1404;00:00:00;1;4;0.0;0.383;0.404;0.211
2018-06-30;1404;00:00:00;1;4;0.0;0.383;0.404;0.212
2018-07-01;1404;00:00:00;1;4;0.0;0.383;0.404;0.213
2018-07-02;1404;00:00:00;1;4;0.0;0.383;0.404;0.214
2018-07-03;1404;00:00:00;1;4;0.0;0.383;0.404;0.215
2018-07-04;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-07-05;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-07-06;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-07-07;1404;00:00:00;1;4;0.0;0.383;0.404;0.219
2018-07-08;1404;00:00:00;1;4;0.0;0.383;0.404;0.219
2018-07-09;1404;00:00:00;1;4;0.0;0.383;0.404;0.219
2018-07-10;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-07-11;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-07-12;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-07-13;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-07-14;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-07-15;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-07-16;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-07-17;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-18;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-19;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-20;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-21;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-22;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-23;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-24;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-25;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-26;1404;00:00:00;1;4;0.0;0.383;0.404;0.221
2018-07-27;1404;00:00:00;1;4;0.0;0.383;0.404;0.22
2018-07-28;1404;00:00:00;1;4;0.0;0.383;0.404;0.219
2018-07-29;1404;00:00:00;1;4;0.0;0.383;0.404;0.218
2018-07-30;1404;00:00:00;1;4;0.0;0.383;0.404;0.217
2018-07-31;1404;00:00:00;1;4;0.0;0.383;0.404;0.216
2018-01-01;663;00:00:00;1;4;0.0;0.383;0.404;0.253
2018-01-02;663;00:00:00;1;4;0.0;0.383;0.404;0.259
2018-01-03;663;00:00:00;1;4;0.0;0.383;0.404;0.266
2018-01-04;663;00:00:00;1;4;0.0;0.383;0.404;0.274
2018-01-05;663;00:00:00;1;4;0.0;0.383;0.404;0.282
2018-01-06;663;00:00:00;1;4;0.0;0.383;0.404;0.291
2018-01-07;663;00:00:00;1;4;0.0;0.383;0.404;0.295
2018-01-08;663;00:00:00;1;4;0.0;0.383;0.404;0.299
2018-01-09;663;00:00:00;1;4;0.0;0.383;0.404;0.302
2018-01-10;663;00:00:00;1;4;0.0;0.383;0.404;0.305
2018-01-11;663;00:00:00;1;4;0.0;0.383;0.404;0.307
2018-01-12;663;00:00:00;1;4;0.0;0.383;0.404;0.308
2018-01-13;663;00:00:00;1;4;0.0;0.383;0.404;0.31
2018-01-14;663;00:00:00;1;4;0.0;0.383;0.404;0.306
2018-01-15;663;00:00:00;1;4;0.0;0.383;0.404;0.302
2018-01-16;663;00:00:00;1;4;0.0;0.383;0.404;0.297
2018-01-17;663;00:00:00;1;4;0.0;0.383;0.404;0.292
2018-01-18;663;00:00:00;1;4;0.0;0.383;0.404;0.285
2018-01-19;663;00:00:00;1;4;0.0;0.383;0.404;0.283
2018-01-20;663;00:00:00;1;4;0.0;0.383;0.404;0.281
2018-01-21;663;00:00:00;1;4;0.0;0.383;0.404;0.279
2018-01-22;663;00:00:00;1;4;0.0;0.383;0.404;0.277
2018-01-23;663;00:00:00;1;4;0.0;0.383;0.404;0.275
2018-01-24;663;00:00:00;1;4;0.0;0.383;0.404;0.274
2018-01-25;663;00:00:00;1;4;0.0;0.383;0.404;0.273
2018-01-26;663;00:00:00;1;4;0.0;0.383;0.404;0.272
2018-01-27;663;00:00:00;1;4;0.0;0.383;0.404;0.272
2018-01-28;663;00:00:00;1;4;0.0;0.383;0.404;0.271
2018-01-29;663;00:00:00;1;4;0.0;0.383;0.404;0.271
2018-01-30;663;00:00:00;1;4;0.0;0.383;0.404;0.271
2018-01-31;663;00:00:00;1;4;0.0;0.383;0.404;0.27
2018-02-01;663;00:00:00;1;4;0.0;0.383;0.404;0.27
2018-02-02;663;00:00:00;1;4;0.0;0.383;0.404;0.27
2018-02-03;663;00:00:00;1;4;0.0;0.383;0.404;0.27
2018-02-04;663;00:00:00;1;4;0.0;0.383;0.404;0.27
2018-02-05;663;00:00:00;1;4;0.0;0.383;0.404;0.27
2018-02-06;663;00:00:00;1;4;0.0;0.383;0.404;0.27
2018-02-07;663;00:00:00;1;4;0.0;0.383;0.404;0.27
