url;id;name;year;duration;imdb-popularity;budget;box-office
https://www.imdb.com/title/tt10039344/;10039344;Обратный отсчёт;2019;90;933;6.5;48.0
https://www.imdb.com/title/tt10155932/;0;Золушка;2021;113;623;0.0;0.0
https://www.imdb.com/title/tt1273235/;0;Сербский фильм;2010;104;987;0.0;0.0
https://www.imdb.com/title/tt1232200/;1232200;Папа-досвидос;2012;116;752;70.0;57.7
https://www.imdb.com/title/tt3554046/;3554046;Космический джем 2: Новое поколение;2021;115;895;150.0;162.9
https://www.imdb.com/title/tt4465564/;4465564;На пятьдесят оттенков темнее;2017;118;509;55.0;381.5
https://www.imdb.com/title/tt0983946/;0983946;Остров фантазий;2020;109;1026;7.0;48.8
https://www.imdb.com/title/tt4477536/;4477536;Пятьдесят оттенков свободы;2018;105;790;55.0;372.0
https://www.imdb.com/title/tt0418832/;0;Спи со мной;2005;93;2042;0.0;0.2
https://www.imdb.com/title/tt3829266/;3829266;Хищник;2018;107;920;88.0;160.5
https://www.imdb.com/title/tt13978306/;0;Расплата за грехи;2022;94;1201;0.0;0.0
https://www.imdb.com/title/tt0287978/;0287978;Сорвиголова;2003;103;953;78.0;179.2
https://www.imdb.com/title/tt1234719/;1234719;Неуловимые;2012;93;588;65.0;51.0
https://www.imdb.com/title/tt2191701/;2191701;Одноклассники 2;2013;101;909;80.0;247.0
https://www.imdb.com/title/tt0080491/;0;Kaligula;1979;156;922;17.5;0.0
https://www.imdb.com/title/tt1333125/;1333125;Муви 43;2013;94;1025;6.0;32.4
https://www.imdb.com/title/tt0114436/;0114436;Шоугёлз;1995;128;926;45.0;20.4
https://www.imdb.com/title/tt1133985/;1133985;Зеленый Фонарь;2011;114;1022;200.0;219.9
https://www.imdb.com/title/tt5033998/;5033998;Ангелы Чарли;2019;118;405;48.0;73.3
https://www.imdb.com/title/tt3605418/;3605418;Кто там;2015;99;1005;2.5;5.6
https://www.imdb.com/title/tt6802400/;0;Поездка в Америку 2;2021;110;744;60.0;0.0
https://www.imdb.com/title/tt2404233/;2404233;Боги Египта;2016;127;968;140.0;150.7
https://www.imdb.com/title/tt4682266/;4682266;Люди Икс: Новые мутанты;2020;94;1104;67.0;49.2
https://www.imdb.com/title/tt10342730/;10342730;Spiral;2021;93;1269;20.0;40.6
https://www.imdb.com/title/tt13029044/;0;Мать/андроид;2021;110;1284;0.0;0.0
https://www.imdb.com/title/tt1131734/;1131734;Тело Дженнифер;2009;102;1127;16.0;31.6
https://www.imdb.com/title/tt0118615/;0118615;Анаконда;1997;89;1276;45.0;136.9
https://www.imdb.com/title/tt1673434/;1673434;Сумерки. Сага. Рассвет: Часть 2;2012;115;940;120.0;829.7
https://www.imdb.com/title/tt6475714/;6475714;Охотник на монстров;2020;103;1255;60.0;42.1
https://www.imdb.com/title/tt0411705/;0411705;Девять песен;2004;71;2636;1.0;1.6
https://www.imdb.com/title/tt1502712/;1502712;Фантастическая четвёрка;2015;100;1520;120.0;167.9
https://www.imdb.com/title/tt0758746/;0758746;Пятница 13-е;2009;97;1410;19.0;91.5
https://www.imdb.com/title/tt4590256/;0;Это всё он;2021;88;1546;0.0;0.0
https://www.imdb.com/title/tt5697572/;5697572;Кошки;2019;110;876;95.0;73.8
https://www.imdb.com/title/tt0110613/;0;Bпeред в прошлое;1994;99;1815;0.0;17.4
https://www.imdb.com/title/tt0111301/;0111301;Уличный боец;1994;102;1811;35.0;99.4
https://www.imdb.com/title/tt6772950/;6772950;Правда или действие;2018;100;2095;3.5;95.3
https://www.imdb.com/title/tt1588398/;0;Спящая красавица;2011;101;1478;0.0;0.4
https://www.imdb.com/title/tt2103254/;2103254;Тэмми;2014;97;2421;20.0;100.4
https://www.imdb.com/title/tt1981128/;1981128;Геошторм;2017;109;1371;120.0;221.6
https://www.imdb.com/title/tt8784956/;0;Агент Ева;2020;96;1295;0.0;3.3
https://www.imdb.com/title/tt0199626/;0199626;Темная сторона страсти;2003;119;1434;12.0;23.7
https://www.imdb.com/title/tt5563324/;0;Посторонние;2021;92;1694;0.0;0.0
https://www.imdb.com/title/tt0108255/;0108255;Супербратья Марио;1993;104;1451;48.0;20.9
https://www.imdb.com/title/tt0454970/;0454970;Туристас;2006;93;1553;10.0;14.8
https://www.imdb.com/title/tt10691162/;0;Отзвуки;2021;114;1730;0.0;0.0
https://www.imdb.com/title/tt10962368/;0;Увиденное и услышанное;2021;121;1647;0.0;0.0
https://www.imdb.com/title/tt0816462/;0816462;Конан-варвар;2011;113;2728;90.0;63.5
https://www.imdb.com/title/tt8695030/;8695030;Мёртвые не умирают;2019;104;2837;1.5;15.3
https://www.imdb.com/title/tt9173418/;9173418;Кукла 2: Брамс;2020;86;2242;10.0;20.3
https://www.imdb.com/title/tt4334266/;4334266;Плохая партия;2016;118;1774;6.0;0.2
https://www.imdb.com/title/tt13056008/;0;Никто не уйдет живым;2021;85;1765;0.0;0.0
https://www.imdb.com/title/tt0097647/;0;The Karate Kid Part III;1989;112;2198;0.0;39.0
https://www.imdb.com/title/tt2345759/;2345759;Мумия;2017;111;1735;125.0;409.2
https://www.imdb.com/title/tt3099498/;3099498;Бивень;2014;102;1030;3.0;1.9
https://www.imdb.com/title/tt1361336/;1361336;Том и Джерри;2021;101;1542;79.0;133.3
https://www.imdb.com/title/tt0368226/;0368226;Комната;2003;99;1649;6.0;5.0
https://www.imdb.com/title/tt0960890/;0;Стриптиз от зомби;2008;94;2753;0.0;0.1
https://www.imdb.com/title/tt2403021/;2403021;Зеленый ад;2013;100;1752;5.0;12.7
https://www.imdb.com/title/tt1261945/;1261945;Секс в большом городе 2;2010;146;2052;100.0;290.7
https://www.imdb.com/title/tt0859163/;0859163;Мумия: Гробница Императора Драконов;2008;112;1947;145.0;403.4
https://www.imdb.com/title/tt1325004/;1325004;Сумерки. Сага. Затмение;2010;124;1638;68.0;698.5
https://www.imdb.com/title/tt2274648/;2274648;Хеллбой;2019;120;1489;50.0;55.1
https://www.imdb.com/title/tt2101441/;2101441;Отвязные каникулы;2012;94;1249;5.0;32.2
https://www.imdb.com/title/tt1956620/;1956620;Домашнее видео;2014;94;1708;40.0;126.1
https://www.imdb.com/title/tt1467304/;1467304;Чeловеческая многоножка;2009;92;1956;1.5;0.3
https://www.imdb.com/title/tt8150814/;0;В твоем доме кто-то есть;2021;96;2034;0.0;0.0
https://www.imdb.com/title/tt2193215/;2193215;Советник;2013;117;2313;25.0;71.0
https://www.imdb.com/title/tt1628841/;1628841;День независимости: Возрождение;2016;120;1966;165.0;389.7
https://www.imdb.com/title/tt9691136/;0;Воздушный бой;2020;83;2383;0.0;1.0
https://www.imdb.com/title/tt4532826/;4532826;Робин Гуд: Начало;2018;116;734;100.0;86.5
https://www.imdb.com/title/tt0475944/;0475944;Сделка с дьяволом;2006;97;2475;20.0;37.6
https://www.imdb.com/title/tt0952640/;0952640;Элвин и бурундуки;2007;92;2078;60.0;365.4
https://www.imdb.com/title/tt0805647/;0;Ведьмы;2020;106;1414;0.0;27.1
https://www.imdb.com/title/tt1608290/;1608290;Образцовый самец 2;2016;101;3507;50.0;56.7
https://www.imdb.com/title/tt0430912/;0430912;Основной инстинкт 2: Жажда риска;2006;114;1498;70.0;38.6
https://www.imdb.com/title/tt0938283/;0938283;Повелитель стихий;2010;103;1851;150.0;319.7
https://www.imdb.com/title/tt0397065/;0397065;Дом восковых фигур;2005;113;2058;40.0;68.8
https://www.imdb.com/title/tt0120891/;0120891;Дикий, дикий Запад;1999;106;1930;170.0;222.1
https://www.imdb.com/title/tt10600398/;0;Мы можем стать героями;2020;100;2115;0.0;0.0
https://www.imdb.com/title/tt1078940/;1078940;Формула любви для узников брака;2009;113;2263;70.0;171.8
https://www.imdb.com/title/tt0331632/;0331632;Скуби-Ду 2: Монстры на свободе;2004;93;2106;80.0;181.2
https://www.imdb.com/title/tt5814060/;5814060;Проклятие монахини;2018;96;1803;22.0;365.6
https://www.imdb.com/title/tt0383010/;0383010;Три балбеса;2012;92;2451;30.0;54.8
https://www.imdb.com/title/tt0259324/;0259324;Призрачный гонщик;2007;110;2368;110.0;228.7
https://www.imdb.com/title/tt0449010/;0449010;Эрагон;2006;104;2727;100.0;250.4
https://www.imdb.com/title/tt1324999/;1324999;Сумерки. Сага. Рассвет: Часть 1;2011;117;1948;110.0;712.2
https://www.imdb.com/title/tt0228333/;0228333;Призраки Марса;2001;98;2926;28.0;14.0
https://www.imdb.com/title/tt0085750/;0085750;Jaws 3-D;1983;99;5000;20.5;88.0
https://www.imdb.com/title/tt0464154/;0464154;Пираньи 3D;2010;88;1998;24.0;83.2
https://www.imdb.com/title/tt0970416/;0970416;День, когда Земля остановилась;2008;104;2419;80.0;233.1
https://www.imdb.com/title/tt4479380/;4479380;Спецслужба: Сигнал тревоги;2021;124;2075;50.0;0.2
https://www.imdb.com/title/tt1293847/;1293847;Три икса: Мировое господство;2017;107;1812;85.0;346.1
https://www.imdb.com/title/tt3181822/;3181822;Поклонник;2015;91;2001;4.0;52.4
https://www.imdb.com/title/tt0799949/;0799949;Очень эпическое кино;2007;86;2482;20.0;87.2
https://www.imdb.com/title/tt7329656/;7329656;Синяя бездна 2;2019;90;3312;12.0;47.6
https://www.imdb.com/title/tt12383460/;0;Под гипнозом;2021;88;1941;0.0;0.0
https://www.imdb.com/title/tt0109813/;0109813;Флинтстоуны;1994;91;2201;46.0;341.6
https://www.imdb.com/title/tt0120738/;0120738;Затерянные в космосе;1998;130;2006;80.0;136.2
https://www.imdb.com/title/tt0257106/;0257106;Очень страшное кино 2;2001;83;2216;45.0;141.2
https://www.imdb.com/title/tt1259571/;1259571;Сумерки. Сага. Новолуние;2009;130;1989;50.0;711.0
https://www.imdb.com/title/tt0306047/;0306047;Очень страшное кино 3;2003;84;2357;48.0;220.7
https://www.imdb.com/title/tt0119190/;0119190;Джордж из джунглей;1997;92;1988;55.0;174.5
https://www.imdb.com/title/tt9419056/;9419056;Нечестивые;2021;99;2571;22.0;30.8
https://www.imdb.com/title/tt0498353/;0498353;Хостел: Часть II;2007;94;2414;10.2;35.7
https://www.imdb.com/title/tt0093507/;0093507;Masters of the Universe;1987;106;2787;22.0;17.3
https://www.imdb.com/title/tt1298644/;1298644;Отпетые мошенницы;2019;93;1895;21.0;95.0
https://www.imdb.com/title/tt0949731/;0949731;Явление;2008;91;2591;48.0;163.4
https://www.imdb.com/title/tt5013984/;5013984;Глубокий овраг;2019;84;3643;35.0;0.0
https://www.imdb.com/title/tt0238546/;0238546;Королева проклятых;2002;101;3543;35.0;45.5
https://www.imdb.com/title/tt12783454/;0;Калейдоскоп поцелуев 3;2021;112;2125;0.0;0.0
https://www.imdb.com/title/tt1620680/;1620680;A Wrinkle in Time;2018;109;2940;100.0;132.7
https://www.imdb.com/title/tt10418662/;0;Неспящие;2021;96;3020;0.0;0.2
https://www.imdb.com/title/tt0330099/;0330099;Бурый кролик;2003;93;2304;10.0;0.4
https://www.imdb.com/title/tt11762434/;0;Звёздный рубеж;2021;88;2733;0.0;1.0
https://www.imdb.com/title/tt2948790/;0;Вернуть отправителю;2015;92;5000;0.0;0.0
https://www.imdb.com/title/tt10121392/;0;Сила Грома;2021;106;2785;0.0;0.0
https://www.imdb.com/title/tt0377818/;0377818;Придурки из Хаззарда;2005;104;1476;50.0;111.1
https://www.imdb.com/title/tt13061914/;0;Локдаун;2021;118;2674;0.0;0.3
https://www.imdb.com/title/tt1823664/;1823664;Энни;2014;118;3109;65.0;136.9
https://www.imdb.com/title/tt1038686/;1038686;Легион;2010;100;2704;26.0;67.9
https://www.imdb.com/title/tt0477051/;0477051;Уловки Норбита;2007;103;2730;60.0;159.8
https://www.imdb.com/title/tt3322940/;3322940;Проклятие Аннабель;2014;99;2514;6.5;257.6
https://www.imdb.com/title/tt0426592/;0426592;Супергеройское кино;2008;75;1091;35.0;71.6
https://www.imdb.com/title/tt1311067/;1311067;Хэллоуин 2;2009;105;3002;15.0;39.4
https://www.imdb.com/title/tt1617661/;1617661;Восхождение Юпитер;2015;127;2405;176.0;183.9
https://www.imdb.com/title/tt0120685/;0120685;Годзилла;1998;139;2885;130.0;379.0
https://www.imdb.com/title/tt0084021/;0084021;Grease 2;1982;115;1099;13.2;15.2
https://www.imdb.com/title/tt4799050/;4799050;Очень плохие девчонки;2017;101;1900;20.0;47.3
https://www.imdb.com/title/tt0419946/;0419946;Морской пехотинец;2006;92;4229;20.0;22.2
https://www.imdb.com/title/tt9134216/;9134216;Игры с огнём;2019;96;4126;29.9;69.4
https://www.imdb.com/title/tt0277296/;0277296;Царь Скорпионов;2002;92;2687;60.0;180.6
https://www.imdb.com/title/tt0327554/;0327554;Женщина-кошка;2004;104;1459;100.0;82.1
https://www.imdb.com/title/tt2058673/;2058673;На гребне волны;2015;114;1896;105.0;133.7
https://www.imdb.com/title/tt0209475/;0209475;Свадебный переполох;2001;103;3201;35.0;94.7
https://www.imdb.com/title/tt0298814/;0298814;Земное ядро;2003;135;3481;60.0;73.5
https://www.imdb.com/title/tt0104009/;0104009;Параллельный мир;1992;102;4224;30.0;14.1
https://www.imdb.com/title/tt0102558/;0102558;Nothing But Trouble;1991;94;3622;40.0;8.5
https://www.imdb.com/title/tt1241317/;0;Тетрадь смерти;2017;101;2862;0.0;0.0
https://www.imdb.com/title/tt0185431/;0185431;Никки, дьявол младший;2000;90;2961;85.0;58.3
https://www.imdb.com/title/tt0275022/;0275022;Перекрёстки;2002;93;4283;12.0;61.1
https://www.imdb.com/title/tt2479478/;0;Нелепая шестёрка;2015;119;3093;60.0;0.0
https://www.imdb.com/title/tt10682266/;0;Хэллоуин Хьюби;2020;103;2817;0.0;0.0
https://www.imdb.com/title/tt1103153/;1103153;Киллеры;2010;100;3049;75.0;98.2
https://www.imdb.com/title/tt4287320/;4287320;Сфера;2017;110;3444;18.0;40.7
https://www.imdb.com/title/tt2304933/;2304933;5-я волна;2016;112;3231;38.0;109.9
https://www.imdb.com/title/tt3089630/;0;Артемис Фаул;2020;95;2770;0.0;0.0
https://www.imdb.com/title/tt0120177/;0120177;Спаун;1997;96;2422;40.0;87.8
https://www.imdb.com/title/tt10333426/;0;Блаженство;2021;103;2980;0.0;0.0
https://www.imdb.com/title/tt0093300/;0093300;Jaws: The Revenge;1987;89;5000;23.0;51.9
https://www.imdb.com/title/tt0362120/;0362120;Очень страшное кино 4;2006;83;3303;45.0;178.3
https://www.imdb.com/title/tt0443649/;0443649;10 000 лет до н.э.;2008;109;3079;105.0;269.8
https://www.imdb.com/title/tt0102782/;0102782;Возвращение в Голубую лагуну;1991;102;3584;11.0;2.8
https://www.imdb.com/title/tt0472181/;0472181;Смурфики;2011;103;4316;110.0;563.7
https://www.imdb.com/title/tt1606378/;1606378;Крепкий орешек: Хороший день, чтобы умереть;2013;98;2801;92.0;304.7
https://www.imdb.com/title/tt7315484/;0;Ни звука;2019;90;3078;0.0;2.3
https://www.imdb.com/title/tt2072230/;0;Атака титанов. Фильм первый. Жестокий мир;2015;98;3214;0.0;30.8
https://www.imdb.com/title/tt0242998/;0242998;День Святого Валентина;2001;96;4205;29.0;36.7
https://www.imdb.com/title/tt6133466/;6133466;Судная ночь. Начало;2018;97;4789;13.0;137.1
https://www.imdb.com/title/tt5246700/;0;Как это заканчивается;2018;113;3580;20.0;0.0
https://www.imdb.com/title/tt1265990/;1265990;Соседка по комнате;2011;94;2265;16.0;40.5
https://www.imdb.com/title/tt7134096/;7134096;Ритм-секция;2020;109;2336;50.0;6.0
https://www.imdb.com/title/tt2592614/;2592614;Обитель зла: Последняя глава;2016;107;2314;40.0;312.2
https://www.imdb.com/title/tt0312528/;0312528;Кот;2003;82;1793;109.0;134.0
https://www.imdb.com/title/tt0252076/;0252076;Госпожа горничная;2002;105;3354;55.0;154.9
https://www.imdb.com/title/tt0242423/;0242423;Где моя тачка, чувак?;2000;83;3678;13.0;73.2
https://www.imdb.com/title/tt1255919/;1255919;Холмс и Ватсон;2018;90;3935;42.0;40.5
https://www.imdb.com/title/tt0852713/;0852713;Мальчикам это нравится;2008;97;3535;25.0;70.4
https://www.imdb.com/title/tt1098327/;1098327;Драконий жемчуг: Эволюция;2009;85;3522;30.0;55.7
https://www.imdb.com/title/tt6199572/;6199572;Капоне. Лицо со шрамом;2020;103;3736;20.6;0.9
https://www.imdb.com/title/tt1714203/;1714203;Пираньи 3DD;2012;83;2852;5.0;8.5
https://www.imdb.com/title/tt0081353/;0081353;Popeye;1980;114;2518;20.0;49.8
https://www.imdb.com/title/tt1592873/;1592873;Лето. Одноклассники. Любовь;2012;97;5000;11.0;10.6
https://www.imdb.com/title/tt0795461/;0795461;Очень страшное кино 5;2013;88;3331;20.0;78.4
https://www.imdb.com/title/tt6476140/;6476140;Море соблазна;2019;106;3665;25.0;14.5
https://www.imdb.com/title/tt0091225/;0091225;Howard the Duck;1986;110;3107;37.0;38.0
https://www.imdb.com/title/tt1179056/;1179056;Кошмар на улице Вязов;2010;95;1838;35.0;115.7
https://www.imdb.com/title/tt0466342/;0466342;Киносвидание;2006;83;4077;20.0;85.7
https://www.imdb.com/title/tt0116654/;0116654;Остров доктора Моро;1996;96;3412;40.0;49.6
https://www.imdb.com/title/tt3317234/;0;Игра окончена, чувак!;2018;101;3279;27.1;0.0
https://www.imdb.com/title/tt0357277/;0357277;Электра;2005;97;1561;43.0;57.0
https://www.imdb.com/title/tt0429591/;0429591;Аквамарин;2006;110;3185;12.0;23.0
https://www.imdb.com/title/tt4685762/;0;Колдовство: Новый ритуал;2020;97;3684;0.0;1.9
https://www.imdb.com/title/tt7456312/;0;Последнее, чего он хотел;2020;115;3455;0.0;0.0
https://www.imdb.com/title/tt6495770/;6495770;Точка отрыва;2018;85;4868;19.0;5.1
https://www.imdb.com/title/tt0108162/;0108162;Щепка;1993;107;3164;40.0;116.3
https://www.imdb.com/title/tt0424823/;0424823;Шары ярости;2007;90;4104;15.0;41.7
https://www.imdb.com/title/tt0417148/;0417148;Змеиный полет;2006;105;3210;33.0;62.0
https://www.imdb.com/title/tt3612126/;3612126;Проклятие;2020;94;3716;10.0;49.5
https://www.imdb.com/title/tt0117765/;0117765;Стриптиз;1996;115;3501;40.0;113.3
https://www.imdb.com/title/tt1464763/;0;Немой;2018;126;3492;0.0;0.0
https://www.imdb.com/title/tt0257516/;0257516;Оборотни;2005;97;5000;38.0;29.6
https://www.imdb.com/title/tt0385307/;0385307;Мисс Конгениальность 2: Прекрасна и опасна;2005;115;5000;45.0;101.4
https://www.imdb.com/title/tt0086393/;0086393;Супермен III;1983;125;4135;39.0;60.0
https://www.imdb.com/title/tt1231580/;1231580;Элвин и бурундуки 2;2009;88;3981;75.0;443.1
https://www.imdb.com/title/tt0113820/;0113820;Могучие Морфы Рейнджеры Силы;1995;95;3712;20.0;66.4
https://www.imdb.com/title/tt0327162/;0327162;Стэпфордские жены;2004;93;4207;90.0;103.4
https://www.imdb.com/title/tt0305357/;0305357;Ангелы Чарли 2: Только вперёд;2003;106;2499;120.0;259.2
https://www.imdb.com/title/tt10451914/;0;Смертельная зона;2021;114;3842;0.0;0.0
https://www.imdb.com/title/tt8461224/;8461224;Выбивая долги;2020;95;4156;20.0;1.3
https://www.imdb.com/title/tt4913966/;4913966;Проклятие плачущей;2019;93;3659;9.0;123.1
https://www.imdb.com/title/tt9086228/;9086228;Гретель & Гензель;2020;87;2477;5.0;22.1
https://www.imdb.com/title/tt0361620/;0361620;Первая дочь;2004;106;959;30.0;10.6
https://www.imdb.com/title/tt0430308/;0430308;Разбогатей или сдохни;2005;117;5000;40.0;46.6
https://www.imdb.com/title/tt1921064/;1921064;Помпеи;2014;105;2353;100.0;117.8
https://www.imdb.com/title/tt1913166/;1913166;Медсестра 3D;2013;84;4681;10.0;0.7
https://www.imdb.com/title/tt0171363/;0171363;Призрак дома на холме;1999;113;4318;80.0;177.3
https://www.imdb.com/title/tt0253867/;0253867;Милашка;2002;84;3519;43.0;69.3
https://www.imdb.com/title/tt0424774/;0424774;Приключения Шаркбоя и Лавы;2005;93;3346;50.0;72.0
https://www.imdb.com/title/tt1071875/;1071875;Призрачный гонщик 2;2011;96;4612;57.0;132.6
https://www.imdb.com/title/tt1045778/;1045778;Начало времен;2009;97;3920;60.0;62.4
https://www.imdb.com/title/tt6802308/;6802308;Поезд на Париж;2018;94;4123;30.0;57.1
https://www.imdb.com/title/tt1686821/;1686821;Академия вампиров;2014;104;3250;30.0;15.6
https://www.imdb.com/title/tt1093357/;1093357;Фантом;2011;89;4640;30.0;64.6
https://www.imdb.com/title/tt0402022/;0402022;Эон Флакс;2005;93;5000;62.0;53.3
https://www.imdb.com/title/tt1144884/;1144884;Пункт назначения 4;2009;82;3590;40.0;186.2
https://www.imdb.com/title/tt2784512/;0;Бобры-зомби;2014;77;1555;0.0;0.1
https://www.imdb.com/title/tt1213644/;1213644;Нереальный блокбастер;2008;87;3161;20.0;34.8
https://www.imdb.com/title/tt0094118/;0094118;Teen Wolf Too;1987;95;4585;3.0;7.9
https://www.imdb.com/title/tt5159414/;0;Клаустрофобия;2017;81;3233;0.0;1.9
https://www.imdb.com/title/tt2205401/;2205401;Зависимый;2014;106;3783;5.0;17.5
https://www.imdb.com/title/tt9820556/;0;Брешь;2020;92;4773;0.0;0.0
https://www.imdb.com/title/tt0084745/;0;Болотная тварь;1982;91;3117;3.0;0.0
https://www.imdb.com/title/tt0901476/;0901476;Война невест;2009;89;2945;30.0;115.4
https://www.imdb.com/title/tt0382992/;0382992;Стелс;2005;121;5000;135.0;79.3
https://www.imdb.com/title/tt0452637/;0452637;Девушка из воды;2006;110;3291;70.0;72.8
https://www.imdb.com/title/tt0758730/;0758730;Чужие против Хищника: Реквием;2007;94;3862;40.0;130.3
https://www.imdb.com/title/tt4877122/;4877122;Эмоджи фильм;2017;86;4016;50.0;217.8
https://www.imdb.com/title/tt1564777/;1564777;Падшие;2016;91;1875;50.0;2.6
https://www.imdb.com/title/tt1731701/;1731701;Особо опасна;2015;96;3897;15.0;0.9
https://www.imdb.com/title/tt4687108/;0;В высокой траве;2019;101;4713;0.0;0.0
https://www.imdb.com/title/tt0285531/;0285531;Ловец снов;2003;136;4220;68.0;81.2
https://www.imdb.com/title/tt0120179/;0120179;Скорость 2: Контроль над круизом;1997;121;4656;160.0;164.5
https://www.imdb.com/title/tt0119303/;0119303;Один дома 3;1997;102;3816;32.0;79.1
https://www.imdb.com/title/tt0061452/;0061452;Casino Royale;1967;131;3486;12.0;0.0
https://www.imdb.com/title/tt1240982/;1240982;Храбрые перцем;2011;102;4201;49.9;28.0
https://www.imdb.com/title/tt0457400/;0457400;Затерянный мир;2009;102;4272;100.0;68.8
https://www.imdb.com/title/tt0398913/;0398913;D.O.A.: Живым или мертвым;2006;87;4397;21.0;7.6
https://www.imdb.com/title/tt0110907/;0110907;Bыcокая мода;1994;133;5000;18.0;11.3
https://www.imdb.com/title/tt1855325/;1855325;Обитель зла: Возмездие;2012;95;3071;65.0;240.2
https://www.imdb.com/title/tt1179891/;1179891;Мой кровавый Валентин;2009;101;4634;15.0;100.7
https://www.imdb.com/title/tt0377109/;0377109;Звонок 2;2005;110;5000;50.0;164.0
https://www.imdb.com/title/tt0104692/;0104692;Газонокосильщик;1992;108;4647;10.0;32.1
https://www.imdb.com/title/tt6127004/;6127004;Райские холмы;2019;95;4052;6.0;0.4
https://www.imdb.com/title/tt11012066/;0;Один дома;2021;93;4351;0.0;0.0
https://www.imdb.com/title/tt1212436/;1212436;План Б;2010;104;5000;35.0;77.5
https://www.imdb.com/title/tt3138104/;0;Похмельные игры;2014;85;4094;0.0;0.0
https://www.imdb.com/title/tt0094074/;0094074;Супермен 4: В поисках мира;1987;90;4196;17.0;15.7
https://www.imdb.com/title/tt0097257/;0097257;Earth Girls Are Easy;1988;100;1810;10.0;3.9
https://www.imdb.com/title/tt0419706/;0419706;Doom;2005;105;4323;60.0;58.1
https://www.imdb.com/title/tt1198138/;1198138;Одержимость;2009;108;3600;20.0;73.8
https://www.imdb.com/title/tt1139592/;1139592;Джиперс Криперс 3;2017;100;5000;6.2;4.0
https://www.imdb.com/title/tt0103596/;0103596;Три ниндзя;1992;84;3679;6.5;29.0
https://www.imdb.com/title/tt5690360/;5690360;Слендермен;2018;93;4000;10.0;51.7
https://www.imdb.com/title/tt0831887/;0831887;Мститель;2008;103;3651;60.0;39.2
https://www.imdb.com/title/tt0356634/;0356634;Гарфилд;2004;80;4306;50.0;203.2
https://www.imdb.com/title/tt7897330/;0;Опасные иллюзии;2021;114;3652;0.0;0.0
https://www.imdb.com/title/tt4986098/;0;Титан;2018;97;4485;0.0;2.6
https://www.imdb.com/title/tt0109287/;0109287;Мне хватит миллиона;1994;93;4927;35.0;30.6
https://www.imdb.com/title/tt1756851/;1756851;Между;2011;88;5000;7.0;0.6
https://www.imdb.com/title/tt0105428/;0105428;Лунатики;1992;91;3918;15.0;30.5
https://www.imdb.com/title/tt0130018/;0130018;Я всё еще знаю, что вы сделали прошлым летом;1998;100;4755;65.0;40.0
https://www.imdb.com/title/tt1480656/;1480656;Космополис;2012;109;2401;20.5;7.0
https://www.imdb.com/title/tt0810913/;0810913;Такие разные близнецы;2011;91;3896;79.0;149.7
https://www.imdb.com/title/tt0088206/;0088206;Супергёрл;1984;124;4307;35.0;14.3
https://www.imdb.com/title/tt0175526/;0;Убийства в Черри-Фолс;2000;92;5000;14.0;0.0
https://www.imdb.com/title/tt0100507/;0100507;Rocky V;1990;104;4743;42.0;119.9
https://www.imdb.com/title/tt1815862/;1815862;После нашей эры;2013;100;3520;130.0;243.6
https://www.imdb.com/title/tt4019560/;4019560;Дочь Бога;2016;102;3718;6.0;0.3
https://www.imdb.com/title/tt0096870/;0;Going Overboard;1989;99;5000;0.2;0.0
https://www.imdb.com/title/tt1032815/;1032815;Ночь с Бет Купер;2009;102;3470;18.0;15.8
https://www.imdb.com/title/tt1075747/;1075747;Джона Хэкс;2010;81;3502;47.0;10.9
https://www.imdb.com/title/tt1072748/;1072748;Винчестер. Дом, который построили призраки;2018;99;5000;3.5;44.0
https://www.imdb.com/title/tt0109456/;0109456;Цвет ночи;1994;121;4381;40.0;19.7
https://www.imdb.com/title/tt0360556/;0;451 по Фаренгейту;2018;100;115;0.0;0.0
https://www.imdb.com/title/tt0308506/;0308506;Как Майк;2002;99;3338;30.0;62.3
https://www.imdb.com/title/tt0467197/;0467197;Макс Пэйн;2008;100;3926;35.0;87.1
https://www.imdb.com/title/tt4565520/;0;Стоянка;2017;88;4463;0.0;0.0
https://www.imdb.com/title/tt0328099/;0328099;Разыскиваются в Малибу;2003;86;4852;15.0;34.6
https://www.imdb.com/title/tt1087461/;0;Пропавшая Меган;2011;89;5000;0.0;0.0
https://www.imdb.com/title/tt0114614/;0114614;Танкистка;1995;104;2249;25.0;4.1
https://www.imdb.com/title/tt0780622/;0;Зубы;2007;94;3588;0.0;2.3
https://www.imdb.com/title/tt1073498/;1073498;Знакомство со спартанцами;2008;87;4670;30.0;85.9
https://www.imdb.com/title/tt0313911/;0313911;Агент Коди Бэнкс;2003;102;5000;28.0;58.8
https://www.imdb.com/title/tt3707106/;3707106;Лазурный берег;2015;122;5000;10.0;3.3
https://www.imdb.com/title/tt0402901/;0402901;Пещера;2005;97;5000;30.0;33.3
https://www.imdb.com/title/tt3835080/;3835080;31: Праздник смерти;2016;102;4020;1.5;0.9
https://www.imdb.com/title/tt1502404/;1502404;Сумасшедшая езда;2011;104;2771;50.0;40.9
https://www.imdb.com/title/tt0295427/;0295427;Мастер перевоплощения;2002;80;4354;16.0;43.4
https://www.imdb.com/title/tt1600195/;1600195;Погоня;2011;106;4888;35.0;82.1
https://www.imdb.com/title/tt0211181/;0211181;102 далматинца;2000;100;5000;85.0;183.6
