Дата замера;Скважина;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-05-23;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-05-24;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-05-25;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-05-26;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-05-27;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-05-28;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-05-29;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-05-30;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-05-31;1221;00:00:00;1;4;211.0;193.1;115.8;91.0
2018-06-01;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-02;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-03;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-04;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-05;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-06;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-07;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-08;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-09;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-10;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-11;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-12;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-13;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-14;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-15;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-16;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-17;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-18;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-19;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-20;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-21;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-22;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-23;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-24;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-25;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-26;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-27;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-28;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-29;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-06-30;1221;00:00:00;1;4;211.0;193.1;115.8;87.7
2018-07-01;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-02;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-03;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-04;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-05;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-06;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-07;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-08;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-09;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-10;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-11;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-12;1221;00:00:00;1;4;211.0;193.1;115.8;77.0
2018-07-13;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-14;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-15;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-16;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-17;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-18;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-19;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-20;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-21;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-22;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-23;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-24;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-25;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-26;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-27;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-28;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-29;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-30;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-07-31;1221;00:00:00;1;4;211.0;193.1;115.8;79.5
2018-01-01;1007;00:00:00;1;4;211.0;193.1;115.8;69.8
2018-01-02;1007;00:00:00;1;4;211.0;193.1;115.8;69.8
2018-01-03;1007;00:00:00;1;4;211.0;193.1;115.8;69.8
2018-01-04;1007;00:00:00;1;4;211.0;193.1;115.8;60.8
2018-01-05;1007;00:00:00;1;4;211.0;193.1;115.8;60.8
2018-01-06;1007;00:00:00;1;4;211.0;193.1;115.8;60.8
2018-01-07;1007;00:00:00;1;4;211.0;193.1;115.8;60.8
2018-01-08;1007;00:00:00;1;4;211.0;193.1;115.8;60.8
2018-01-09;1007;00:00:00;1;4;211.0;193.1;115.8;60.8
2018-01-10;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-11;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-12;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-13;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-14;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-15;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-16;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-17;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-18;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-19;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-20;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-21;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-22;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-23;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-24;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-25;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-26;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-27;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-28;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-29;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-30;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-01-31;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-01;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-02;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-03;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-04;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-05;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-06;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-07;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-08;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-09;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-10;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-11;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-12;1007;00:00:00;4;4;211.0;193.1;115.8;60.8
2018-02-13;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-14;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-15;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-16;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-17;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-18;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-19;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-20;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-21;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-22;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-23;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-24;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-25;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-26;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-27;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-02-28;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-01;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-02;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-03;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-04;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-05;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-06;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-07;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-08;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-09;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-10;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-11;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-12;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-13;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-14;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-15;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-16;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-17;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-18;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-19;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-20;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-21;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-22;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-23;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-24;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-25;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-26;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-27;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-28;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-29;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-30;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-03-31;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-04-01;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-04-02;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-04-03;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-04-04;1007;00:00:00;4;4;211.0;193.1;115.8;59.5
2018-04-05;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-06;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-07;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-08;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-09;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-10;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-11;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-12;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-13;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-14;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-15;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-16;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-17;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-18;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-19;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-20;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-21;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-22;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-23;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-24;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-25;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-26;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-27;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-28;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-29;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-04-30;1007;00:00:00;4;4;211.0;193.1;115.8;57.9
2018-05-01;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-02;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-03;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-04;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-05;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-06;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-07;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-08;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-09;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-10;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-11;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-12;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-13;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-14;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-15;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-16;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-17;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-18;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-19;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-20;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-21;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-22;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-23;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-24;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-25;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-26;1007;00:00:00;4;4;211.0;193.1;115.8;60.9
2018-05-27;1007;00:00:00;4;4;211.0;193.1;115.8;62.9
2018-05-28;1007;00:00:00;4;4;211.0;193.1;115.8;62.9
2018-05-29;1007;00:00:00;4;4;211.0;193.1;115.8;62.9
2018-05-30;1007;00:00:00;4;4;211.0;193.1;115.8;62.9
2018-05-31;1007;00:00:00;4;4;211.0;193.1;115.8;62.9
2018-06-01;1007;00:00:00;4;4;211.0;193.1;115.8;62.9
2018-06-02;1007;00:00:00;4;4;211.0;193.1;115.8;62.9
2018-06-03;1007;00:00:00;4;4;211.0;193.1;115.8;62.9
2018-06-04;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-05;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-06;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-07;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-08;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-09;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-10;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-11;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-12;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-13;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-14;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-15;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-16;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-17;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-18;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-19;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-20;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-21;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-22;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-23;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-24;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-25;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-26;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-27;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-28;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-29;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-06-30;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-07-01;1007;00:00:00;4;4;211.0;193.1;115.8;63.0
2018-07-02;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-03;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-04;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-05;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-06;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-07;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-08;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-09;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-10;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-11;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-12;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-13;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-14;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-15;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-16;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-17;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-18;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-19;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-20;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-21;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-22;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-23;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-24;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-25;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-26;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-27;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-28;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-29;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-30;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-07-31;1007;00:00:00;4;4;211.0;193.1;115.8;60.2
2018-01-01;1252-1;00:00:00;1;4;211.0;193.1;115.8;130.5
2018-01-02;1252-1;00:00:00;1;4;211.0;193.1;115.8;130.5
2018-01-03;1252-1;00:00:00;1;4;211.0;193.1;115.8;130.5
2018-01-04;1252-1;00:00:00;1;4;211.0;193.1;115.8;130.5
2018-01-05;1252-1;00:00:00;1;4;211.0;193.1;115.8;130.5
2018-01-06;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-07;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-08;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-09;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-10;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-11;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-12;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-13;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-14;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-15;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-16;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-17;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-18;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-19;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-20;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-21;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-22;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-23;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-24;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-25;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-26;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-27;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-28;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-29;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-30;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-01-31;1252-1;00:00:00;1;4;211.0;193.1;115.8;131.5
2018-02-01;1252-1;00:00:00;4;4;211.0;193.1;115.8;131.5
2018-02-02;1252-1;00:00:00;4;4;211.0;193.1;115.8;131.5
2018-02-03;1252-1;00:00:00;4;4;211.0;193.1;115.8;131.5
2018-02-04;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-05;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-06;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-07;1252-1;00:00:00;4;4;211.0;193.1;115.8;130.5
2018-02-08;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-09;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-10;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-11;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-12;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-13;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-14;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-15;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-16;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-17;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-18;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-19;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-20;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-21;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-22;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-23;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-24;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-25;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-26;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-27;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-02-28;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-01;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-02;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-03;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-04;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-05;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-06;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-07;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-08;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-09;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-10;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-11;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-12;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-13;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-14;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-15;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-16;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-17;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-18;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-19;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-20;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-21;1252-1;00:00:00;4;4;211.0;193.1;115.8;132.0
2018-03-22;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-03-23;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-03-24;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-03-26;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-03-27;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-03-28;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-03-29;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-03-30;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-03-31;1252-1;00:00:00;4;4;211.0;193.1;115.8;128.1
2018-04-01;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-02;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-03;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-04;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-05;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-06;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-07;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-08;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-09;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
2018-04-10;1252-1;00:00:00;4;4;211.0;193.1;115.8;127.5
